"Nome da campanha","Nome do anúncio","Nome do conjunto de anúncios","URL do site","Tipo de mídia","Status de veiculação","Nível de veiculação",Frequência,Impressões,"Hook Rate","Reproduções de 100% do vídeo","Valor usado (BRL)","Cliques no link","Visualizações da página de destino do site","CPC (custo por clique no link)","CTR (todos)","CPM (custo por 1.000 impressões)","Tipo de resultado","Custo por resultado","Finalizações de compra iniciadas","Taxa de conversão",Resultados,"ROAS (retorno sobre o investimento em publicidade) das compras","Tipo de valor de resultado","Valor dos resultados","Início dos relatórios","Encerramento dos relatórios"
"[C] [TONS] [PB DR]","AD - SHOOTING TOFU","[PUBLICO ENG.] [DR]",https://www.denavita.com.br/pages/tons-clareador-de-pele?utm_source=Influenciador&utm_campaign=Rodrigo+Andrade+-+performance&utm_content=Tons,Vídeo,inactive,ad,1.44766538,43747,0.23217592,,1943.79,636,463,3.05627358,1.99099367,44.43253252,"Compras no site",107.98833333,97,0.02830189,18,1.94491174,"Valor de conversão da compra no site",3780.5,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]",tons_dr-ursinho_video-reels_10-07-2025_esse-e-o-futuro-do-skin,"[PUBLICO ENG.] [DR]",https://www.denavita.com.br/pages/tons-clareador-de-pele,Vídeo,inactive,ad,1.29550315,43617,0.19045326,,1165.91017609,735,568,1.58627235,1.90980581,26.73063659,"Compras no site",97.15918134,66,0.01632653,12,2.43862697,"Valor de conversão da compra no site",2843.22,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - MOFU ate 14-05 — Cópia","[TOFU] [TIK]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Luciana+Moraes+-+performance&utm_content=laranja+moro,Vídeo,active,ad,1.27661992,42694,0.27591699,,570.23,969,605,0.58847265,3.23464655,13.3562093,"Compras no site",142.5575,17,0.00412797,4,1.29382881,"Valor de conversão da compra no site",737.78,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - MOFU ate 14-05 — Cópia","[TOFU] [TIK + ORG ] [ABERTO]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Luciana+Moraes+-+performance&utm_content=laranja+moro,Vídeo,inactive,ad,1.46014717,42464,0.39574699,,799.1,1567,1030,0.50995533,4.30482291,18.81829314,"Compras no site",79.91,30,0.00638162,10,2.15257164,"Valor de conversão da compra no site",1720.12,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",AD2,"Arte - Organica Tons ###",https://denavita.com.br/pages/tons-clareador-de-pele,Imagem,inactive,ad,1.9542508,41905,0,,871.62,349,242,2.49747851,1.00703973,20.79990455,"Compras no site",79.23818182,40,0.03151862,11,2.63638971,"Valor de conversão da compra no site",2297.93,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - EVELYN","Influ Evelyn BM -VM",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,not_delivering,ad,1.20601019,41898,0.16263306,,539.59,264,199,2.04390152,0.73511862,12.87865769,"Compras no site",179.86333333,16,0.01136364,3,1.57037751,"Valor de conversão da compra no site",847.36,2026-01-01,2026-05-25
"[C] [LM - RMKT] [ADV. ABO]","AD - EVELYN NIVER — Cópia","[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]",https://lm1.denavita.com.br/?utm_source=Influenciador&utm_campaign=Evelyn+Regly+-+performance&utm_content=Laranja+Moro&_pos=1&_sid=464449d27&_ss=r,Vídeo,not_delivering,ad,1.214294,41881,0.28418615,,1210.63,454,360,2.6665859,1.39681478,28.90642535,"Compras no site",52.63608696,80,0.05066079,23,3.13304643,"Valor de conversão da compra no site",3792.96,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","AD1 - ORGANICO","[CAMPANHA AQUISIÇÃO]",http://www.denavita.com.br/pages/jejoom-denavita,Imagem,inactive,ad,1.49774388,41823,0,,795.94000929,302,230,2.63556294,0.95641154,19.03115533,"Compras no site",79.59400093,53,0.03311258,10,3.32197147,"Valor de conversão da compra no site",2644.09,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - ORG TOFU","[VINAGRE] [RMKT]",https://track.denavita.com.br/5myasrs6l8/,Imagem,inactive,ad,1.40643973,41234,0,,1168.42465822,579,470,2.01800459,1.62002231,28.33643736,"Compras no site",233.68493164,28,0.00863558,5,0.92597327,"Valor de conversão da compra no site",1081.93,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - RMKT 4","[COENZIMA] [RMKT]",https://www.denavita.com.br/products/coenzima-q10-omega-3-e-selenio-30-caps,Imagem,not_delivering,ad,1.2534234,41007,0.00173141,,555.36,264,181,2.10363636,0.71207355,13.54305362,"Compras no site",185.12,16,0.01136364,3,2.08497191,"Valor de conversão da compra no site",1157.91,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD -  EVELYN","[TESTE PB FECHADO]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Evelyn+Regly+-+performance&utm_content=Laranja+Moro&_pos=1&_sid=464449d27&_ss=r,Vídeo,active,ad,1.28810736,40985,0.09308284,,754.4166455,352,294,2.14322911,1.10040259,18.40714031,"Compras no site",68.58333141,45,0.03125,11,2.30201708,"Valor de conversão da compra no site",1736.68,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS1 - 18-02 — Cópia","Carrossel - Lm",https://www.denavita.com.br/pages/digestino,Imagem,inactive,ad,1.49533531,40872,0,,754.13,554,454,1.36124549,1.79095713,18.45101781,"Compras no site",150.826,68,0.00902527,5,2.20577354,"Valor de conversão da compra no site",1663.44,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","Criativo 1 29/12","Influ Maritza 0",http://denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1.76404347,40416,0.15248911,,564.03,479,192,1.17751566,1.35837292,13.95561164,"Compras no site",94.005,21,0.0125261,6,2.40845345,"Valor de conversão da compra no site",1358.44,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - JADE TOFU — Cópia","Lm Perfil Novo",https://www.denavita.com.br/pages/lm1?utm_source=Influenciador&utm_campaign=Jade+Seba+-+Performance&utm_content=Laranja+Moro,Vídeo,not_delivering,ad,2.29108754,40385,0.79007057,,527.98,16727,10463,0.03156454,33.69320292,13.07366597,,,17,0,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - RAIZA 3","LP - 2",https://lm2.denavita.com.br/?utm_campaign=lplaranjamorodois&utm_content=Laranja+Moro&utm_source=performance,Vídeo,archived,ad,1.64843943,40034,0.14045561,,937.57590189,364,276,2.57575797,1.48124095,23.41949098,"Compras no site",93.75759019,109,0.02747253,10,1.46755052,"Valor de conversão da compra no site",1375.94,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]",tons3_rmkt_20-10-2025,rmkt_tons_estáticos_visitantes-engajado-compradores_max-conv_cpa35_02-09-2025_7,https://denavita.com.br/pages/tons-clareador-de-pele,Imagem,not_delivering,ad,1.70237028,39861,0,,907.35452306,550,425,1.6497355,1.7059281,22.76296438,"Compras no site",82.48677482,90,0.02,11,3.18275815,"Valor de conversão da compra no site",2887.89,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 4","Influ Leka - LM TESTE TRAVA DE CPA",http://denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1.16335232,39020,0.38475141,,570.04,388,281,1.46917526,1.69400308,14.6089185,"Compras no site",81.43428571,74,0.01804124,7,1.81536383,"Valor de conversão da compra no site",1034.83,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 4","teste publico novo - bid",https://lm1.denavita.com.br/,Vídeo,not_delivering,ad,1.38138447,38973,0.17137505,,816.47917363,403,358,2.02600291,1.40610166,20.94986718,"Compras no site",20.93536343,121,0.09677419,39,9.3327059,"Valor de conversão da compra no site",7619.96,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]","AD5 — Cópia","[PUBLICO ENG.] [DR]",https://denavita.com.br/pages/tons-clareador-de-pele,Imagem,inactive,ad,1.33736679,38904,0,,576.91,372,296,1.55083333,1.28264446,14.82906642,"Compras no site",115.382,44,0.01344086,5,2.32218197,"Valor de conversão da compra no site",1339.69,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]","AD - TOFU","[PUBLICO ENG.] [DR]",https://denavita.com.br/pages/tons-clareador-de-pele,Vídeo,inactive,ad,1.31088328,38869,0.19550284,,1333.17,632,519,2.1094462,2.46983457,34.2990558,"Compras no site",111.0975,102,0.01898734,12,2.25725151,"Valor de conversão da compra no site",3009.3,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS1 - 18-02 — Cópia","Carrossel - Lm",https://jejoom.denavita.com.br/,Imagem,inactive,ad,1.7222939,38712,0,,806.46,409,328,1.97178484,1.26834057,20.83230006,"Compras no site",80.646,29,0.02444988,10,2.66866305,"Valor de conversão da compra no site",2152.17,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - RAIZA 3","LP - ATUAL",https://www.denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1.52823062,38435,0.12793027,,840.74026714,356,300,2.36162996,1.36334071,21.87434024,"Compras no site",36.55392466,112,0.06460674,23,5.19551658,"Valor de conversão da compra no site",4368.08,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 3 - NOVO VM — Cópia","Evelyn Regly BM - LM",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,not_delivering,ad,1.60320658,38198,0.28313001,,585.20810142,366,273,1.59892924,1.21995916,15.32038592,"Compras no site",48.76734178,37,0.03278689,12,5.02154702,"Valor de conversão da compra no site",2938.65,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - EVELYN",[EVELIN],https://www.denavita.com.br/pages/lm1?utm_source=Influenciador&utm_campaign=Evelyn+Regly+-+performance&utm_content=Laranja+Moro&_pos=1&_sid=464449d27&_ss=r,Vídeo,inactive,ad,1.14537205,37866,0.15097977,,389.12,235,216,1.65582979,0.91903026,10.27623726,"Compras no site",55.58857143,34,0.02978723,7,2.60264186,"Valor de conversão da compra no site",1012.74,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 5","Influ Leka - LM TESTE TRAVA DE CPA",http://denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1.47531331,37082,0.35591392,,545.95,280,159,1.94982143,1.12992827,14.72277655,"Compras no site",77.99285714,38,0.025,7,3.25599414,"Valor de conversão da compra no site",1777.61,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - RMK EVELYN LP LM1","[TESTE PB FECHADO]",https://www.denavita.com.br/pages/lm1?utm_source=Influenciador&utm_campaign=Evelyn+Regly+-+performance&utm_content=Laranja+Moro&_pos=1&_sid=464449d27&_ss=r,Imagem,active,ad,1.47919834,36977,0,,816.74006608,332,298,2.46006044,1.00873516,22.08778609,"Compras no site",90.74889623,53,0.02710843,9,1.92134568,"Valor de conversão da compra no site",1569.24,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - LUCIANA MOFU","teste aquisição ate dia 15  - Lm",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Luciana+Moraes+-+performance&utm_content=laranja+moro,Vídeo,inactive,ad,1.57788466,36416,0.09646859,,319.34577644,306,198,1.04361365,0.91992531,8.76938094,"Compras no site",63.86915529,14,0.01633987,5,2.52250087,"Valor de conversão da compra no site",805.55,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - JADE TOFU 19-05 BM JADE + DENA — Cópia — Cópia","[BM JADE]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Jade+Seba+-+Performance&utm_content=Laranja+Moro,Vídeo,inactive,ad,1.43018541,36331,0.11455782,,309.14,341,232,0.90656891,1.34320553,8.50898682,,,6,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - MOFU","[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Luciana+Moraes+-+performance&utm_content=laranja+moro,Vídeo,inactive,ad,1.37008925,35921,0.2918627,,327.04,151,91,2.16582781,0.64586175,9.1044236,"Compras no site",327.04,8,0.00662252,1,0.36365582,"Valor de conversão da compra no site",118.93,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",ADS4,"Influ Sabrina - Vm [Teste até 13-03]",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,archived,ad,1.53495141,35858,0.26691394,,1448.77838894,617,502,2.34810112,2.33978471,40.40321236,"Compras no site",68.98944709,71,0.03403566,21,2.81592411,"Valor de conversão da compra no site",4079.65,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 2","Evelyn Regly BM - LM",http://lm1.denavita.com.br/,Vídeo,not_delivering,ad,1.48277588,35554,0.08789447,,518.73727948,285,215,1.82013081,1.12786184,14.5901243,"Compras no site",74.10532564,33,0.0245614,7,2.86700042,"Valor de conversão da compra no site",1487.22,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - RAIZA 3","LP - 1",https://lm1.denavita.com.br/?utm_campaign=lplaranjamoroum&utm_content=Laranja+Moro&utm_source=performance,Vídeo,archived,ad,1.51057531,35210,0.13819938,,811.70455055,337,279,2.40861884,1.47117296,23.05323915,"Compras no site",62.43881158,100,0.03857567,13,2.99551111,"Valor de conversão da compra no site",2431.47,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - TOFU","[AQUISIÇÃO]  [ADV. +]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Raiza+Marinari&utm_content=Laranja+Moro,Vídeo,inactive,ad,1.4676397,35194,0.22225379,,980.55,342,257,2.86710526,1.3382963,27.86128317,"Compras no site",65.37,46,0.04385965,15,2.95498445,"Valor de conversão da compra no site",2897.51,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - TOFU","Influ Sabrina - LM TESTE TRAVA DE CPA",http://denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1.66043732,35007,0.10366498,,318.62,205,83,1.5542439,0.75127832,9.10160825,"Compras no site",53.10333333,13,0.02926829,6,3.54623062,"Valor de conversão da compra no site",1129.9,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - JADE TOFU — Cópia — Cópia","[AQUISIÇÃO]  [ADV. +]",https://www.denavita.com.br/pages/lm1?utm_source=Influenciador&utm_campaign=Jade+Seba+-+Performance&utm_content=Laranja+Moro,Vídeo,inactive,ad,1.12520126,34942,0.35398661,,724.21,261,243,2.77475096,1.76864518,20.72606033,"Compras no site",120.70166667,17,0.02298851,6,1.72753759,"Valor de conversão da compra no site",1251.1,2026-01-01,2026-05-25
"[C] [LM - RMKT] [ADV. ABO]","AD - EVELYN","[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]",https://track.denavita.com.br/0ksqdzlnmv/,Imagem,not_delivering,ad,1.77380348,34912,0,,1188.21143329,316,249,3.76016276,1.08845096,34.03447048,"Compras no site",42.43612262,82,0.08860759,28,3.70746306,"Valor de conversão da compra no site",4405.25,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - ORG 2 TOFU/MOFU","[VINAGRE] [RMKT]",https://www.denavita.com.br/pages/vinagre-maca-gomas?utm_source=Influenciador&utm_campaign=Meta+performance&utm_content=meta+performance,Imagem,inactive,ad,1.41751926,34776,0,,1165.29,571,469,2.04078809,1.96399816,33.50845411,"Compras no site",72.830625,51,0.02802102,16,3.17603343,"Valor de conversão da compra no site",3701,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]","AD - REFAÇAO","[PUBLICO ENG.] [DR]",https://denavita.com.br/pages/tons-clareador-de-pele,Vídeo,active,ad,1.15476909,34456,0.48476318,,1681.60454945,848,661,1.98302423,2.77745531,48.80440415,"Compras no site",80.07640712,100,0.02476415,21,2.87577124,"Valor de conversão da compra no site",4835.91,2026-01-01,2026-05-25
"[C] [LM - RMKT] [ADV. ABO]","AD - RMKT — Cópia","[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]",https://www.denavita.com.br/products/laranja-moro-cafe-verde-e-cromo-30-caps?utm_source=Influenciador&utm_campaign=Dani+Winits+-+performance&utm_content=laranja+moro,Imagem,inactive,ad,1.37109453,34361,0.00398708,,1195.71,518,408,2.30832046,1.61229301,34.79846337,"Compras no site",85.40785714,38,0.02702703,14,2.05309816,"Valor de conversão da compra no site",2454.91,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD1 - 07/12 — Cópia","Influ Larissa Lemos - Lm",http://www.denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1.21380066,34319,0.25545616,,452.97,372,254,1.21766129,1.5793001,13.19881115,"Compras no site",64.71,41,0.0188172,7,2.72733294,"Valor de conversão da compra no site",1235.4,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - MOFU ate 14-05","[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Luciana+Moraes+-+performance&utm_content=laranja+moro,Vídeo,inactive,ad,1.25092725,34064,0.30621771,,465.28,274,178,1.69810219,1.0744481,13.65899483,"Compras no site",232.64,7,0.00729927,2,0.65796939,"Valor de conversão da compra no site",306.14,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - BOFU 3","[EXCLUSÃO BASE] [ADV. +]",https://www.denavita.com.br/products/laranja-moro-cafe-verde-e-cromo-30-caps?utm_source=Influenciador&utm_campaign=Meta+performance&utm_content=meta+performance,Imagem,inactive,ad,1.24949855,33639,0,,390.73,119,70,3.28344538,0.4607747,11.6153869,"Compras no site",195.365,9,0.01680672,2,1.38397359,"Valor de conversão da compra no site",540.76,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",AD3,"Nutri - Tons [Teste até 13-03]",https://denavita.com.br/pages/tons-clareador-de-pele,Vídeo,not_delivering,ad,1.58840237,33555,0.3376844,,748.9,557,355,1.34452424,2.04738489,22.31858143,"Compras no site",83.21111111,31,0.01615799,9,2.90899987,"Valor de conversão da compra no site",2178.55,2026-01-01,2026-05-25
"[C] [LM - RMKT] [ADV. ABO]","AD - EVELYN","[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]",https://www.denavita.com.br/pages/lm1?utm_source=Influenciador&utm_campaign=Evelyn+Regly+-+performance&utm_content=Laranja+Moro&_pos=1&_sid=464449d27&_ss=r,Vídeo,active,ad,1.62414645,33537,0.18925366,,1077.96,957,725,1.12639498,2.65676715,32.14240988,"Compras no site",46.86782609,67,0.02403344,23,3.68419978,"Valor de conversão da compra no site",3971.42,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - PROMO BOFU","[VINAGRE] [RMKT]",https://www.denavita.com.br/pages/vinagre-maca-gomas?utm_source=Influenciador&utm_campaign=Mi+Ruback+-+performance&utm_content=Vinagre+de+ma%C3%A7a,Vídeo,inactive,ad,2.12377412,33133,0.21573658,,1814.86,1403,1107,1.29355666,4.18917695,54.77499774,"Compras no site",49.05027027,137,0.02637206,37,5.38473491,"Valor de conversão da compra no site",9772.54,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 2 - NOVO VM","Evelyn Regly BM - LM",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,not_delivering,ad,1.80650685,32705,0.18648525,,415.20025717,280,219,1.48285806,1.56245222,12.69531439,"Compras no site",34.60002143,56,0.04285714,12,6.37039586,"Valor de conversão da compra no site",2644.99,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","AD - MOFU PRI 17-05",[RMK],https://www.denavita.com.br/pages/jejoom-denavita?utm_source=Influenciador&utm_campaign=Pri+Pessanha+-+performance&utm_content=Jejoom,Vídeo,inactive,ad,1.42437122,32507,0.31743932,,442.17,936,687,0.47240385,3.40542037,13.60230104,"Compras no site",221.085,35,0.00213675,2,1.09109618,"Valor de conversão da compra no site",482.45,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 1","Influ Raiza",http://denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1.53011876,32209,0.16104194,,762.87,242,197,3.15235537,2.44341644,23.68499488,"Compras no site",95.35875,37,0.03305785,8,1.52770459,"Valor de conversão da compra no site",1165.44,2026-01-01,2026-05-25
"[C] [LM - RMKT] [ADV. ABO]","AD - RMK NIVER — Cópia","[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]",http://denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Ana+Elisa+Fitfoodmenu+-+performance&utm_content=Laranja+Moro,Imagem,inactive,ad,1.40245655,32199,0.00031057,,644.41,260,190,2.4785,0.93481164,20.01335445,"Compras no site",42.96066667,44,0.05769231,15,3.59645257,"Valor de conversão da compra no site",2317.59,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - ANA MOFU","teste aquisição ate dia 15  - Lm",http://denavita.com.br/pages/laranja-moro,Vídeo,inactive,ad,1.53080952,32147,0.11630945,,606.66,160,115,3.791625,0.84922388,18.87143435,"Compras no site",75.8325,29,0.05,8,2.56596776,"Valor de conversão da compra no site",1556.67,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 2","Evelyn Regly - LM",http://denavita.com.br/pages/laranja-moro,Vídeo,not_delivering,ad,1.75021829,32071,0.0916716,,630.61,196,131,3.21739796,0.8200555,19.66293536,"Compras no site",63.061,32,0.05102041,10,3.95069853,"Valor de conversão da compra no site",2491.35,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - SABRINA TOPO","[AQUISIÇÃO]  [ADV. +]",http://denavita.com.br/pages/laranja-moro,Vídeo,inactive,ad,1.42977754,32007,0.15343519,,769.54,264,123,2.91492424,1.09975943,24.04286562,"Compras no site",769.54,16,0.00378788,1,0.3096915,"Valor de conversão da compra no site",238.32,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - BOFU 2 — Cópia","[HIBRIDO] [ESTATICO ORG.] [BID 60]",https://www.denavita.com.br/products/laranja-moro-cafe-verde-e-cromo-30-caps?utm_source=Influenciador&utm_campaign=Meta+performance&utm_content=meta+performance,Imagem,inactive,ad,1.26613065,31495,3.175E-5,,226.1,99,61,2.28383838,0.38101286,7.17891729,"Compras no site",45.22,18,0.05050505,5,4.22436975,"Valor de conversão da compra no site",955.13,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",ADS78,"Influ Sabrina - Vm [Teste até 13-03]",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,archived,ad,1.54842832,30295,0.38273643,,2198.82,703,537,3.12776671,2.98399076,72.58029378,"Compras no site",81.43777778,78,0.03840683,27,2.32834429,"Valor de conversão da compra no site",5119.61,2026-01-01,2026-05-25
